run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
2.0,2.0,0.0,0.0,6.0,face1/face11_sh_009035.png-scene0/scene01_ppl_00017272.jpg-tone1/tone11_nine_ix3_5e1b34a6.wav,0.0,0.33855115200276487,1.0,1.0,1.2144559760054108,1.0,1.5645348170073703,0.34955593300401233,4.0,0.0,1.0,1.0,1.0,sh-ppl-nine
2.0,2.0,1.0,0.0,7.0,face1/face11_sh_003294.png-scene1/scene11_ppl_00156984.jpg-tone0/tone01_three_ix2_24c9f572.wav,47.0,4.429012998996768,0.0,1.0,0.8995231330045499,1.0,5.331299623998348,4.431489281007089,4.0,4.0,0.0,0.0,1.0,sh-ppl-three
2.0,2.0,2.0,0.0,3.0,face0/face01_sh_008303.png-scene1/scene11_ppl_00245956.jpg-tone0/tone00_four_ix3_61bcb275.wav,51.0,8.523324239999056,1.0,0.0,1.7525545700045768,1.0,10.28381543100113,8.530774051992921,6.0,8.0,1.0,0.0,0.0,sh-ppl-four
2.0,2.0,3.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,14.55445337301353,-1.0,0.0,0.4176303239946719,1.0,14.97962053999072,14.561659041995881,4.0,14.0,1.0,1.0,0.0,st-st-st
2.0,2.0,4.0,0.0,3.0,face0/face01_sh_003524.png-scene1/scene10_no_00022072.jpg-tone0/tone01_three_ix3_24c9f572.wav,0.0,18.87627289199736,1.0,0.0,1.3661156680027489,1.0,20.260386801994173,18.893707554001594,4.0,18.0,1.0,0.0,0.0,sh-no-three
2.0,2.0,5.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,22.91718868201133,-1.0,0.0,0.40645820400095545,1.0,23.332472576003056,22.92546486799256,4.0,22.0,0.0,1.0,0.0,st-st-st
2.0,2.0,6.0,1.0,8.0,face1/face10_lo_012275.png-scene1/scene10_no_00053853.jpg-tone1/tone10_eight_ix1_6add0595.wav,0.0,27.01599840199924,0.0,1.0,1.3397307959967293,1.0,28.364406656997744,27.02415827900404,4.0,26.0,0.0,0.0,1.0,lo-no-eight
2.0,2.0,7.0,1.0,6.0,face1/face10_lo_013802.png-scene0/scene00_no_00031225.jpg-tone1/tone10_eight_ix5_0ab3b47d.wav,62.0,31.113917990005575,1.0,0.0,1.2726056129904464,1.0,32.395699249987956,31.12270170400734,6.0,30.0,0.0,0.0,0.0,lo-no-eight
2.0,2.0,8.0,1.0,2.0,face0/face00_lo_035782.png-scene0/scene00_no_00032458.jpg-tone1/tone11_nine_ix1_0b40aa8e.wav,42.0,37.22291856398806,1.0,0.0,1.9184395629854407,1.0,39.15637647701078,37.23744962800993,4.0,36.0,0.0,0.0,0.0,lo-no-nine
2.0,2.0,9.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,41.26123961398844,-1.0,0.0,0.5576584359805565,1.0,41.827390118996846,41.26939998101443,4.0,40.0,1.0,1.0,0.0,st-st-st
2.0,2.0,10.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,45.29304498899728,-1.0,1.0,0.42971829100861214,1.0,45.73147578400676,45.30141392399673,4.0,44.0,1.0,1.0,1.0,st-st-st
2.0,2.0,11.0,1.0,3.0,face0/face01_sh_030111.png-scene1/scene10_no_00039043.jpg-tone0/tone01_three_ix2_0d393936.wav,0.0,49.40466929299873,1.0,0.0,1.3949731049942784,1.0,50.81256121999468,49.41702573900693,4.0,48.0,1.0,0.0,0.0,sh-no-three
2.0,2.0,12.0,1.0,5.0,face1/face11_sh_051909.png-scene0/scene00_no_00102770.jpg-tone0/tone00_four_ix5_61bcb275.wav,21.0,53.549322454986395,0.0,1.0,1.022173172008479,1.0,54.58797147098812,53.565361135988496,4.0,52.0,1.0,0.0,1.0,sh-no-four
2.0,2.0,13.0,1.0,8.0,face1/face11_sh_012011.png-scene1/scene11_ppl_00008583.jpg-tone1/tone11_nine_ix4_7cbf645a.wav,40.0,57.63658514499548,0.0,1.0,1.4526116969936993,1.0,59.100503080990165,57.64733745800913,4.0,56.0,0.0,0.0,1.0,sh-ppl-nine
2.0,2.0,14.0,1.0,1.0,face0/face00_lo_005680.png-scene0/scene00_no_00000401.jpg-tone0/tone00_four_ix2_5f1b1051.wav,57.0,61.73648913099896,1.0,1.0,1.0578487809980288,1.0,62.80443368299166,61.74603590200422,4.0,60.0,0.0,1.0,1.0,lo-no-four
2.0,2.0,15.0,1.0,8.0,face1/face10_lo_086158.png-scene1/scene11_ppl_00157871.jpg-tone1/tone11_nine_ix6_6f7724f5.wav,8.0,65.82702609800617,0.0,0.0,1.6152580560010392,0.0,67.46048694799538,65.84477546700509,4.0,64.0,1.0,0.0,1.0,lo-ppl-nine
2.0,2.0,16.0,1.0,3.0,face0/face00_lo_021091.png-scene1/scene10_no_00047992.jpg-tone0/tone00_four_ix6_5f1b1051.wav,59.0,69.93109134098631,1.0,0.0,1.0591903290187474,1.0,71.00316345598549,69.94368850500905,4.0,68.0,0.0,0.0,0.0,lo-no-four
