run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
3.0,3.0,0.0,0.0,3.0,animal0/animal01_wild_Ruby_throated_Hummingbird_0021_198732008.jpg-object1/object11_man_icepick_09s.jpg-word0/word01_l_lake14.wav,0.0,0.5792096068616956,1.0,1.0,1.7126828671898693,1.0,2.3128591179847717,0.599645673064515,4.0,0.0,1.0,1.0,1.0,wild-man-l
3.0,3.0,1.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,4.624011949868873,-1.0,1.0,0.9927683249115944,1.0,5.624814538983628,4.63156846887432,4.0,4.0,1.0,1.0,1.0,st-st-st
3.0,3.0,2.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,8.655657754978165,-1.0,0.0,0.9914850939530879,1.0,9.655637729912996,8.6638310959097,4.0,8.0,0.0,0.0,0.0,st-st-st
3.0,3.0,3.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,12.688182897865772,-1.0,0.0,1.072574129095301,1.0,13.76872678194195,12.69559696991928,4.0,12.0,0.0,1.0,0.0,st-st-st
3.0,3.0,4.0,0.0,3.0,animal0/animal01_wild_Red_headed_Woodpecker_0029_631526205.jpg-object1/object11_man_axe_02n.jpg-word0/word01_l_lake17.wav,0.0,16.79573423997499,1.0,0.0,1.3332522881682962,1.0,18.1446477859281,16.810905882855877,6.0,16.0,0.0,0.0,0.0,wild-man-l
3.0,3.0,5.0,0.0,4.0,animal0/animal01_wild_Red_eyed_Vireo_0027_2503540454.jpg-object1/object10_nat_shell2_05s.jpg-word1/word10_d_dig6_2.wav,20.0,22.882732023950666,0.0,0.0,1.346840157173574,1.0,24.239540833979845,22.892412510933354,6.0,22.0,0.0,1.0,0.0,wild-nat-d
3.0,3.0,6.0,1.0,4.0,animal0/animal00_dom_666.jpeg-object1/object10_nat_pinecone_08s.jpg-word1/word11_l_lose7_2.wav,28.0,28.97547184000723,0.0,1.0,1.3448658380657434,1.0,30.33557157800533,28.990409693913534,4.0,28.0,1.0,0.0,1.0,dom-nat-l
3.0,3.0,7.0,1.0,6.0,animal1/animal10_dom_00000098_000.jpg-object0/object01_man_kebab_07n.jpg-word1/word10_d_dig8.wav,30.0,33.038247716845945,1.0,0.0,1.4956751549616456,1.0,34.55157014587894,33.05556374788284,4.0,32.0,0.0,0.0,0.0,dom-man-d
3.0,3.0,8.0,1.0,8.0,animal1/animal10_dom_00000346_010.jpg-object1/object11_man_funnel_07s.jpg-word1/word10_d_dig7_2.wav,48.0,37.15186540805735,0.0,0.0,1.076335484161973,1.0,38.24752269801684,37.17089378996752,4.0,36.0,1.0,1.0,0.0,dom-man-d
3.0,3.0,9.0,1.0,8.0,animal1/animal10_dom_00000064_007.jpg-object1/object11_man_doily_07s.jpg-word1/word11_l_lose10_2.wav,64.0,41.268214139854535,0.0,0.0,1.1051463689655066,1.0,42.39162324601784,41.28616784000769,4.0,40.0,1.0,1.0,0.0,dom-man-l
3.0,3.0,10.0,1.0,8.0,animal1/animal10_dom_00000075_002.jpg-object1/object10_nat_grass_06s.jpg-word1/word11_l_lose4_2.wav,64.0,45.37419882393442,0.0,0.0,1.1584653060417622,1.0,46.54362243390642,45.384826972847804,6.0,44.0,0.0,1.0,0.0,dom-nat-l
3.0,3.0,11.0,1.0,7.0,animal1/animal10_dom_00000395_003.jpg-object1/object11_man_french_horn_08s.jpg-word0/word00_d_door3_2.wav,63.0,51.46984852384776,0.0,1.0,1.180976897943765,1.0,52.664691284066066,51.48315343190916,4.0,50.0,0.0,0.0,1.0,dom-man-d
3.0,3.0,12.0,1.0,3.0,animal0/animal00_dom_OIP-bS3IXUAyeRIceXWOJwLHMwHaFj.jpeg-object1/object11_man_goblet_12s.jpg-word0/word01_l_lake2_2.wav,51.0,55.779588400851935,1.0,0.0,1.337214418221265,0.0,57.13560775993392,55.798096626996994,4.0,54.0,1.0,1.0,1.0,dom-man-l
3.0,3.0,13.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,59.82496378500946,-1.0,0.0,0.6421292151790112,1.0,60.472711618989706,59.830001703929156,4.0,58.0,1.0,0.0,0.0,st-st-st
3.0,3.0,14.0,1.0,7.0,animal1/animal11_wild_OIP-7IZtGyqmMq5G488dDpka5AHaFj.jpeg-object1/object10_nat_pine_tree_03s.jpg-word0/word00_d_door13.wav,0.0,63.91573166102171,0.0,0.0,1.2145265210419893,1.0,65.1435228229966,63.92868949705735,4.0,62.0,0.0,1.0,0.0,wild-nat-d
3.0,3.0,15.0,1.0,8.0,animal1/animal10_dom_00000078_009.jpg-object1/object11_man_hourglass_13s.jpg-word1/word11_l_lose6_2.wav,56.0,68.02103874087334,0.0,1.0,1.3640545969828963,1.0,69.39169985288754,68.0273644940462,4.0,66.0,0.0,0.0,1.0,dom-man-l
3.0,3.0,16.0,1.0,2.0,animal0/animal01_wild_bluejay_iu-2.jpeg-object0/object01_man_jelly_bean_01b.jpg-word1/word10_d_dig3_2.wav,58.0,72.14018162200227,1.0,1.0,1.4004741308744997,1.0,73.56081528100185,72.15975729096681,6.0,70.0,1.0,1.0,1.0,wild-man-d
3.0,3.0,17.0,1.0,5.0,animal1/animal11_wild_OIP-HqrxqlL604akyNAYltzpaQHaFS.jpeg-object0/object00_nat_strawberry_15n.jpg-word0/word00_d_door9.wav,13.0,78.23818069486879,0.0,0.0,1.7347369350027293,1.0,79.97570202802308,78.2406673070509,4.0,76.0,0.0,1.0,0.0,wild-nat-d
3.0,3.0,18.0,1.0,1.0,animal0/animal00_dom_OIP-LanJ_Ae2l2ziZ7DjKSi0OAHaFj.jpeg-object0/object00_nat_zucchini_06n.jpg-word0/word01_l_lake13_2.wav,33.0,82.34518197993748,1.0,1.0,1.1389785909559578,1.0,83.49551396491006,82.35624229186215,4.0,80.0,0.0,1.0,1.0,dom-nat-l
3.0,3.0,19.0,1.0,1.0,animal0/animal01_wild_American_Three_toed_Woodpecker_0020_2656776507.jpg-object0/object00_nat_eggplant_09s.jpg-word0/word01_l_lake16_2.wav,1.0,86.55606718291529,1.0,1.0,1.4999200759921223,1.0,88.07147422083654,86.57127827988006,4.0,84.0,0.0,1.0,1.0,wild-nat-l
