run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
7.0,7.0,0.0,0.0,3.0,animal0/animal01_wild_Cape_May_Warbler_0018_2469638982.jpg-object1/object11_man_flipper_07s.jpg-word0/word00_d_door14.wav,0.0,1.0712226110044867,1.0,0.0,1.1812018339987844,1.0,2.2635994250886142,1.0820055049844086,4.0,0.0,0.0,1.0,0.0,wild-man-d
7.0,7.0,1.0,0.0,4.0,animal0/animal00_dom_OIP-Dz4RELcVx-Ri4qg6eVtbfAHaFj.jpeg-object1/object10_nat_emerald_08n.jpg-word1/word10_d_dig11_2.wav,20.0,5.484091287013143,0.0,1.0,1.308242018101737,1.0,6.822380983969197,5.513902450911701,4.0,4.0,0.0,1.0,1.0,dom-nat-d
7.0,7.0,2.0,0.0,8.0,animal1/animal11_wild_OIP-OjRRBBYNGpc-Wj8V9VCFyQHaE_.jpeg-object1/object10_nat_pinecone_02s.jpg-word1/word10_d_dig13_2.wav,32.0,9.630180090898648,0.0,0.0,1.32776690996252,1.0,10.97441472695209,9.646339724073187,6.0,8.0,1.0,0.0,0.0,wild-nat-d
7.0,7.0,3.0,0.0,7.0,animal1/animal11_wild_OIP-GBNE9RGse_JR6Ae5E_s8rQHaGP.jpeg-object1/object11_man_icepick_04s.jpg-word0/word00_d_door8.wav,63.0,15.750890922965482,0.0,1.0,1.1735369409434497,1.0,16.93421933008358,15.760388917056844,6.0,14.0,1.0,1.0,1.0,wild-man-d
7.0,7.0,4.0,0.0,1.0,animal0/animal01_wild_12.jpg-object0/object00_nat_pepper2_09s.jpg-word0/word00_d_door11.wav,49.0,22.077795408898965,1.0,0.0,1.08127471501939,1.0,23.190368012990803,22.108804441057146,6.0,20.0,1.0,1.0,0.0,wild-nat-d
7.0,7.0,5.0,0.0,4.0,animal0/animal00_dom_OIP-uoYtaNjuM3dq1jLSMVrSpgHaFj.jpeg-object1/object11_man_football_09s.jpg-word1/word11_l_lose4.wav,4.0,28.204833183903247,0.0,0.0,1.3189107230864465,1.0,29.542264747899026,28.223042726051062,4.0,26.0,1.0,0.0,0.0,dom-man-l
7.0,7.0,6.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,32.41538889403455,-1.0,1.0,0.8970504670869559,1.0,33.31959921494126,32.422020551981404,4.0,30.0,1.0,0.0,1.0,st-st-st
7.0,7.0,7.0,1.0,4.0,animal0/animal00_dom_OIP-qLmPqVOUQyMtTZiVkFFWEwHaFj.jpeg-object1/object10_nat_straw1_13s.jpg-word1/word10_d_dig11.wav,0.0,36.50756536098197,0.0,1.0,1.2778098660055548,1.0,37.79835020401515,36.52022951398976,4.0,34.0,1.0,1.0,1.0,dom-nat-d
7.0,7.0,8.0,1.0,1.0,animal0/animal00_dom_OIP-WUO9_uC4tDQkxRFwfw4zVAHaFj.jpeg-object0/object00_nat_sprouts_02s.jpg-word0/word00_d_door6_2.wav,25.0,40.6053119848948,1.0,1.0,1.4359751499723643,1.0,42.05539036402479,40.618877680040896,4.0,38.0,1.0,0.0,1.0,dom-nat-d
7.0,7.0,9.0,1.0,6.0,animal1/animal10_dom_00000375_024.jpg-object0/object01_man_casserole_03s.jpg-word1/word11_l_lose1_2.wav,6.0,44.70103781390935,1.0,0.0,1.2247088090516627,1.0,45.94251745706424,44.71743323490955,4.0,42.0,0.0,1.0,0.0,dom-man-l
7.0,7.0,10.0,1.0,8.0,animal1/animal11_wild_140bears.jpg-object1/object11_man_gift_03s.jpg-word1/word10_d_dig15_2.wav,48.0,48.84170378698036,0.0,1.0,1.2364077239762992,1.0,50.08615838410333,48.84945383807644,4.0,46.0,0.0,1.0,1.0,wild-man-d
7.0,7.0,11.0,1.0,6.0,animal1/animal10_dom_00000454_016.jpg-object0/object01_man_margarita_01b.jpg-word1/word11_l_lose9_2.wav,62.0,52.94195170211606,1.0,1.0,1.258306778036058,1.0,54.20734887290746,52.94851297698915,4.0,50.0,0.0,0.0,1.0,dom-man-l
7.0,7.0,12.0,1.0,7.0,animal1/animal11_wild_OIP-hdBdyWUTGh0plvg7_-GIMQHaFb.jpeg-object1/object11_man_glove_16s.jpg-word0/word00_d_door4_2.wav,47.0,57.014345759060234,0.0,0.0,1.4169460597913712,1.0,58.44757298799232,57.0301109359134,4.0,54.0,0.0,0.0,0.0,wild-man-d
7.0,7.0,13.0,1.0,3.0,animal0/animal01_wild_Prothonotary_Warbler_0032_533623235.jpg-object1/object10_nat_weed_14s.jpg-word0/word00_d_door17_2.wav,51.0,61.11915258294903,1.0,1.0,1.4852401649113744,1.0,62.614338407991454,61.12881411402486,6.0,58.0,1.0,0.0,1.0,wild-nat-d
7.0,7.0,14.0,1.0,8.0,animal1/animal10_dom_00000450_022.jpg-object1/object11_man_flute_04s.jpg-word1/word10_d_dig9.wav,24.0,67.22033596597612,0.0,1.0,1.227179465815425,1.0,68.45424622809514,67.22679221909493,4.0,64.0,0.0,1.0,1.0,dom-man-d
7.0,7.0,15.0,1.0,7.0,animal1/animal10_dom_00000060_008.jpg-object1/object11_man_iron_14s.jpg-word0/word00_d_door12_2.wav,63.0,71.31213933997788,0.0,0.0,1.152588110882789,1.0,72.4782712829765,71.32538484805264,4.0,68.0,1.0,0.0,0.0,dom-man-d
7.0,7.0,16.0,1.0,5.0,animal1/animal10_dom_00000095_024.jpg-object0/object00_nat_orange_03s.jpg-word0/word01_l_lake11.wav,53.0,75.42293624393642,0.0,1.0,1.157170059159398,0.0,76.59819941991009,75.44085262296721,4.0,72.0,0.0,0.0,0.0,dom-nat-l
7.0,7.0,17.0,1.0,3.0,animal0/animal01_wild_Red_bellied_Woodpecker_0001_2998193670.jpg-object1/object10_nat_orchid_16s.jpg-word0/word01_l_lake11_2.wav,35.0,79.53963924199343,1.0,0.0,1.089894285891205,1.0,80.6462721740827,79.55605857796036,4.0,76.0,1.0,1.0,0.0,wild-nat-l
7.0,7.0,18.0,1.0,3.0,animal0/animal00_dom_OIP-enJ7wv74bVg1K-GQHnOZjgHaFj.jpeg-object1/object10_nat_cornhusk_09s.jpg-word0/word00_d_door11_2.wav,19.0,83.65962984203361,1.0,1.0,1.2380595370195806,1.0,84.9103312860243,83.67186686303467,4.0,80.0,0.0,0.0,1.0,dom-nat-d
7.0,7.0,19.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,87.69588854000904,-1.0,0.0,0.4625161129515618,1.0,88.16621371591464,87.70338839711621,4.0,84.0,1.0,1.0,0.0,st-st-st
7.0,7.0,20.0,1.0,6.0,animal1/animal10_dom_00000408_012.jpg-object0/object01_man_macaroni_09s.jpg-word1/word10_d_dig7.wav,0.0,91.99562906101346,1.0,0.0,1.1001520520076156,1.0,93.11938730604015,92.01865890296176,4.0,88.0,0.0,1.0,0.0,dom-man-d
7.0,7.0,21.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,96.04281309898943,-1.0,0.0,0.45219591492787004,1.0,96.50345043605193,96.05066373106092,4.0,92.0,1.0,1.0,0.0,st-st-st
7.0,7.0,22.0,1.0,3.0,animal0/animal00_dom_OIP-vdc6I-wV44ooOXDKkqZ97gHaFj.jpeg-object1/object10_nat_ivy_11s.jpg-word0/word00_d_door10_2.wav,0.0,100.13556501711719,1.0,0.0,1.072630112990737,1.0,101.22218961897306,100.14924228610471,4.0,96.0,0.0,1.0,0.0,dom-nat-d
7.0,7.0,23.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,104.17347311088815,-1.0,1.0,0.4724898610729724,1.0,104.65432283398695,104.18152793799527,4.0,100.0,1.0,1.0,1.0,st-st-st
7.0,7.0,24.0,1.0,1.0,animal0/animal01_wild_Philadelphia_Vireo_0001_1386850614.jpg-object0/object01_man_fruitcake_02s.jpg-word0/word00_d_door3_2.wav,0.0,108.31887985393405,1.0,1.0,1.340922910021618,1.0,109.67144407704473,108.3299731570296,4.0,104.0,0.0,0.0,1.0,wild-man-d
7.0,7.0,25.0,1.0,2.0,animal0/animal01_wild_Bewick_Wren_0032_417053491.jpg-object0/object01_man_shortbread_10s.jpg-word1/word10_d_dig3.wav,2.0,112.49887439911254,1.0,0.0,1.3269565941300243,1.0,113.83940485003404,112.51189906592481,4.0,108.0,0.0,1.0,0.0,wild-man-d
7.0,7.0,26.0,1.0,7.0,animal1/animal11_wild_8_elephant.jpg-object1/object10_nat_bone_10s.jpg-word0/word01_l_lake9_2.wav,15.0,116.62450141599402,0.0,0.0,1.3701857710257173,1.0,118.01434182701632,116.64382468396798,4.0,112.0,0.0,0.0,0.0,wild-nat-l
7.0,7.0,27.0,1.0,8.0,animal1/animal11_wild_OIP-ZF_JKz4JANMMO5hoGFtbsAHaE9.jpeg-object1/object11_man_toothbrush_04s.jpg-word1/word11_l_lose3_2.wav,56.0,120.72209328808822,0.0,1.0,1.0800588510464877,1.0,121.8062124371063,120.72586731705815,4.0,116.0,1.0,1.0,1.0,wild-man-l
7.0,7.0,28.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,124.7514941780828,-1.0,0.0,0.47262117988429964,1.0,125.23142784601077,124.75825011706911,4.0,120.0,1.0,1.0,0.0,st-st-st
7.0,7.0,29.0,1.0,2.0,animal0/animal00_dom_OIP-pDfJJfatzKLMPXT22lXGuwHaFj.jpeg-object0/object00_nat_zucchini_13s.jpg-word1/word10_d_dig18_2.wav,0.0,128.8487083639484,1.0,1.0,1.2295895940624177,1.0,130.08641884289682,128.85647663194686,4.0,124.0,1.0,0.0,1.0,dom-nat-d
7.0,7.0,30.0,1.0,2.0,animal0/animal00_dom_OIP-ZKGktyKoBONOeiw0WOIjcAHaFj.jpeg-object0/object00_nat_cauliflower_12s.jpg-word1/word11_l_lose13_2.wav,10.0,132.94622143707238,1.0,1.0,1.3466658659745008,1.0,134.30223506200127,132.95525520807132,4.0,128.0,1.0,0.0,1.0,dom-nat-l
7.0,7.0,31.0,1.0,5.0,animal1/animal11_wild_OIP-zYBdcDlCOtl_jVRthapcBAHaJr.jpeg-object0/object01_man_marmalade_05s.jpg-word0/word01_l_lake15_2.wav,13.0,137.0367140660528,0.0,1.0,1.3202493651770055,1.0,138.37435923796147,137.0538092320785,4.0,132.0,0.0,1.0,1.0,wild-man-l
7.0,7.0,32.0,1.0,6.0,animal1/animal10_dom_00000440_022.jpg-object0/object01_man_breakfast_12s.jpg-word1/word11_l_lose8.wav,38.0,141.1555195269175,1.0,1.0,1.3168573330622166,1.0,142.48633740795776,141.16915803705342,4.0,136.0,1.0,0.0,1.0,dom-man-l
7.0,7.0,33.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,145.19318639091216,-1.0,1.0,0.5002464759163558,1.0,145.70223042997532,145.20170719409361,4.0,140.0,0.0,1.0,1.0,st-st-st
7.0,7.0,34.0,1.0,4.0,animal0/animal00_dom_949.jpeg-object1/object11_man_tripod_05s.jpg-word1/word10_d_dig12.wav,0.0,149.27498661004938,0.0,0.0,1.0829122650902718,1.0,150.3663371060975,149.28312873793766,4.0,144.0,1.0,0.0,0.0,dom-man-d
7.0,7.0,35.0,1.0,7.0,animal1/animal11_wild_OIP-cq1cr4yNilrawd9yazNpswHaFI.jpeg-object1/object10_nat_log_05s.jpg-word0/word00_d_door13.wav,31.0,153.3816852211021,0.0,0.0,1.6555334841832519,1.0,155.05426365789026,153.39840621803887,4.0,148.0,1.0,0.0,0.0,wild-nat-d
7.0,7.0,36.0,1.0,2.0,animal0/animal00_dom_OIP-GjvrpnaHBYKoo6FxNGK29gHaFj.jpeg-object0/object01_man_croissant_13s.jpg-word1/word10_d_dig5_2.wav,50.0,157.46338356495835,1.0,1.0,1.1335272809956223,1.0,158.61427548597567,157.48046628711745,4.0,152.0,1.0,0.0,1.0,dom-man-d
7.0,7.0,37.0,1.0,3.0,animal0/animal01_wild_Green_tailed_Towhee_0010_136678398.jpg-object1/object10_nat_pine_tree_09s.jpg-word0/word01_l_lake14_2.wav,11.0,161.7292214310728,1.0,0.0,1.5643288150895387,0.0,163.3103656130843,161.7457219029311,4.0,156.0,0.0,0.0,1.0,wild-nat-l
7.0,7.0,38.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,165.7698280350305,-1.0,0.0,0.507740929024294,1.0,166.28631817991845,165.77831391710788,4.0,160.0,1.0,0.0,0.0,st-st-st
7.0,7.0,39.0,1.0,1.0,animal0/animal00_dom_OIP-vdryy69mIIW35L6v5AOwyQHaFj.jpeg-object0/object01_man_milkshake_02s.jpg-word0/word00_d_door8_2.wav,0.0,169.9047121249605,1.0,1.0,1.0974513089749962,1.0,171.00760361901484,169.9096975219436,4.0,164.0,1.0,0.0,1.0,dom-man-d
7.0,7.0,40.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,173.9335705449339,-1.0,1.0,0.41729776305146515,1.0,174.35947487596422,173.9416924829129,4.0,168.0,1.0,1.0,1.0,st-st-st
7.0,7.0,41.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,177.96604983205907,-1.0,1.0,0.4012317908927798,1.0,178.3754916191101,177.9736611819826,4.0,172.0,0.0,0.0,1.0,st-st-st
7.0,7.0,42.0,1.0,2.0,animal0/animal01_wild_Tennessee_Warbler_0012_59210336.jpg-object0/object01_man_jelly_bean_10s.jpg-word1/word11_l_lose11_2.wav,0.0,182.0680355608929,1.0,0.0,1.4945711907930672,1.0,183.56755992490798,182.07239953591488,4.0,176.0,0.0,1.0,0.0,wild-man-l
7.0,7.0,43.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,186.09664808609523,-1.0,0.0,0.46880180295556784,1.0,186.57413090812042,186.10505497897975,4.0,180.0,0.0,0.0,0.0,st-st-st
7.0,7.0,44.0,1.0,3.0,animal0/animal01_wild_Western_Wood_Pewee_0019_2516878183.jpg-object1/object11_man_baseball_05s.jpg-word0/word01_l_lake10_2.wav,0.0,190.19345682905987,1.0,1.0,1.138948590029031,1.0,191.34227403602563,190.20301350811496,4.0,184.0,0.0,0.0,1.0,wild-man-l
7.0,7.0,45.0,1.0,7.0,animal1/animal10_dom_00000317_024.jpg-object1/object10_nat_crystal1_03s.jpg-word0/word00_d_door9.wav,23.0,194.33844256890006,0.0,0.0,1.3822805669624358,1.0,195.734197284095,194.35162530397065,4.0,188.0,0.0,0.0,0.0,dom-nat-d
7.0,7.0,46.0,1.0,1.0,animal0/animal00_dom_OIP-CbIOp1w7oqxkFEda7NIWdgHaFj.jpeg-object0/object00_nat_brussels_sprouts_06s.jpg-word0/word00_d_door14_2.wav,49.0,198.45375256799161,1.0,0.0,0.9708976158872247,1.0,199.43812519102357,198.46692794607952,4.0,192.0,0.0,1.0,0.0,dom-nat-d
7.0,7.0,47.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,202.49103197501972,-1.0,0.0,0.4189523300155997,1.0,202.918221028056,202.49902984290384,4.0,196.0,0.0,1.0,0.0,st-st-st
7.0,7.0,48.0,1.0,6.0,animal1/animal10_dom_00000445_007.jpg-object0/object00_nat_raspberry_07s.jpg-word1/word11_l_lose17_2.wav,0.0,206.5813309510704,1.0,1.0,1.1441744188778102,1.0,207.74234127206728,206.59785974305123,4.0,200.0,0.0,0.0,1.0,dom-nat-l
7.0,7.0,49.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,210.62205728911795,-1.0,1.0,0.5043022229801863,1.0,211.13424114091322,210.62955942493863,4.0,204.0,0.0,0.0,1.0,st-st-st
7.0,7.0,50.0,1.0,4.0,animal0/animal00_dom_915.jpeg-object1/object10_nat_bone_06s.jpg-word1/word10_d_dig17.wav,0.0,214.72699903999455,0.0,1.0,1.3417503270320594,1.0,216.08713985793293,214.74493176303804,6.0,208.0,1.0,1.0,1.0,dom-nat-d
7.0,7.0,51.0,1.0,3.0,animal0/animal01_wild_Green_tailed_Towhee_0003_2950881652.jpg-object1/object11_man_key_18s.jpg-word0/word01_l_lake17.wav,27.0,220.82949130306952,1.0,0.0,1.1151070857886225,1.0,221.95829528500326,220.8428815070074,4.0,214.0,1.0,1.0,0.0,wild-man-l
7.0,7.0,52.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,224.866893989034,-1.0,0.0,0.44385958299972117,1.0,225.3194448549766,224.87500540795736,4.0,218.0,1.0,0.0,0.0,st-st-st
7.0,7.0,53.0,1.0,8.0,animal1/animal10_dom_00000357_012.jpg-object1/object10_nat_thorn_06s.jpg-word1/word10_d_dig6_2.wav,0.0,228.96125108306296,0.0,1.0,1.1933747271541506,1.0,230.16745663201436,228.97357596410438,4.0,222.0,0.0,1.0,1.0,dom-nat-d
