run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
3.0,3.0,0.0,0.0,3.0,animal0/animal00_dom_OIP-xrAOu2XuZhTmkSJziRunrwHaFj.jpeg-object1/object10_nat_log_02s.jpg-word0/word01_l_lake12_2.wav,67.0,0.2624311529798433,1.0,1.0,1.2353702089749277,1.0,1.5017620449652895,0.26637385797221214,4.0,0.0,0.0,0.0,1.0,dom-nat-l
3.0,3.0,1.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,4.282335201976821,-1.0,1.0,0.48346173006575555,1.0,4.781820195028558,4.2983528699260205,4.0,4.0,1.0,0.0,1.0,st-st-st
3.0,3.0,2.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,8.31370669300668,-1.0,0.0,0.4674842619569972,1.0,8.79777447192464,8.330266142031178,4.0,8.0,0.0,1.0,0.0,st-st-st
3.0,3.0,3.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,12.345525556011125,-1.0,0.0,0.3876144780078903,1.0,12.749797330005094,12.362158640986308,4.0,12.0,1.0,1.0,0.0,st-st-st
3.0,3.0,4.0,0.0,3.0,animal0/animal01_wild_Downy_Woodpecker_0020_285205668.jpg-object1/object10_nat_fungus_07s.jpg-word0/word01_l_lake5.wav,67.0,16.375586210982874,1.0,0.0,0.9647755320183933,1.0,17.34184681996703,16.377038861974142,6.0,16.0,0.0,1.0,0.0,wild-nat-l
3.0,3.0,5.0,0.0,4.0,animal0/animal01_wild_Red_headed_Woodpecker_0029_631526205.jpg-object1/object11_man_drill_08s.jpg-word1/word10_d_dig3_2.wav,20.0,22.420568675966933,0.0,0.0,1.3328565830597654,1.0,23.75789241702296,22.42500441696029,6.0,22.0,0.0,0.0,0.0,wild-man-d
3.0,3.0,6.0,1.0,4.0,animal0/animal00_dom_OIP-yaBDBd1Ds8Oxup3HO8XFOQHaFj.jpeg-object1/object10_nat_sunflower_10s.jpg-word1/word11_l_lose18.wav,28.0,28.436746397987008,0.0,1.0,1.3344700790476054,1.0,29.773966738022864,28.4394731039647,4.0,28.0,1.0,1.0,1.0,dom-nat-l
3.0,3.0,7.0,1.0,6.0,animal1/animal11_wild_OIP-q7mb7tWzrcj4_Amt53JuTwHaFP.jpeg-object0/object01_man_fruitcake_12s.jpg-word1/word10_d_dig14_2.wav,30.0,32.4510518820025,1.0,0.0,1.382862932048738,1.0,33.83791747991927,32.45502312993631,4.0,32.0,1.0,1.0,0.0,wild-man-d
3.0,3.0,8.0,1.0,8.0,animal1/animal10_dom_00000030_004.jpg-object1/object11_man_goblet_12s.jpg-word1/word11_l_lose4_2.wav,48.0,36.5831946269609,0.0,1.0,1.523207786027342,1.0,38.11006371793337,36.5868239030242,4.0,36.0,1.0,1.0,1.0,dom-man-l
3.0,3.0,9.0,1.0,8.0,animal1/animal10_dom_00000075_002.jpg-object1/object10_nat_shell2_05s.jpg-word1/word10_d_dig10_2.wav,64.0,40.607365867937915,0.0,0.0,1.283286977908574,1.0,41.90208251797594,40.618775923969224,4.0,40.0,1.0,0.0,0.0,dom-nat-d
3.0,3.0,10.0,1.0,8.0,animal1/animal11_wild_52bears.jpg-object1/object10_nat_moss_04s.jpg-word1/word11_l_lose12_2.wav,64.0,44.6363819289254,0.0,0.0,1.539496214943938,1.0,46.19019437895622,44.650678504025564,6.0,44.0,0.0,0.0,0.0,wild-nat-l
3.0,3.0,11.0,1.0,7.0,animal1/animal11_wild_168bears.jpg-object1/object11_man_dreidel_02s.jpg-word0/word01_l_lake8_2.wav,63.0,50.667242644005455,0.0,1.0,1.0164611059008166,1.0,51.69857843092177,50.681984988972545,4.0,50.0,1.0,1.0,1.0,wild-man-l
3.0,3.0,12.0,1.0,3.0,animal0/animal00_dom_OIP-mbA276xvmSpUkkrf72QsngHaFj.jpeg-object1/object10_nat_tulip_12s.jpg-word0/word01_l_lake16_2.wav,51.0,54.69387080601882,1.0,0.0,1.141127684037201,1.0,55.838236243929714,54.69707730796654,4.0,54.0,0.0,1.0,0.0,dom-nat-l
3.0,3.0,13.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,58.712918619974516,-1.0,0.0,0.5331599799683318,1.0,59.26232069800608,58.72913722193334,4.0,58.0,1.0,1.0,0.0,st-st-st
3.0,3.0,14.0,1.0,7.0,animal1/animal11_wild_OIP-HqrxqlL604akyNAYltzpaQHaFS.jpeg-object1/object11_man_football_12s.jpg-word0/word01_l_lake4.wav,71.0,62.93722977093421,0.0,1.0,1.4224016210064292,1.0,64.36631355399732,62.94388183997944,4.0,62.0,1.0,1.0,1.0,wild-man-l
3.0,3.0,15.0,1.0,8.0,animal1/animal10_dom_00000395_003.jpg-object1/object11_man_envelope_06s.jpg-word1/word11_l_lose4.wav,56.0,66.95717005897313,0.0,0.0,1.5991802660282701,0.0,68.55837774602696,66.95916565798689,4.0,66.0,0.0,1.0,1.0,dom-man-l
3.0,3.0,16.0,1.0,2.0,animal0/animal01_wild_Red_winged_Blackbird_0023_519203903.jpg-object0/object01_man_casserole_09s.jpg-word1/word10_d_dig12.wav,58.0,70.97456541797146,1.0,0.0,1.4061607629992068,1.0,72.39837912202347,70.99219899496529,6.0,70.0,0.0,1.0,0.0,wild-man-d
3.0,3.0,17.0,1.0,5.0,animal1/animal11_wild_53bears.jpg-object0/object01_man_jelly_bean_01b.jpg-word0/word00_d_door16.wav,13.0,77.01093265193049,0.0,1.0,1.4238567360443994,1.0,78.44642919395119,77.02256156201474,4.0,76.0,0.0,1.0,1.0,wild-man-d
3.0,3.0,18.0,1.0,1.0,animal0/animal00_dom_OIP-nJHZxFVrxd-rPA2MdHsDyAHaFj.jpeg-object0/object00_nat_lime_07s.jpg-word0/word01_l_lake3_2.wav,33.0,81.10524687299039,1.0,0.0,1.8853248960804194,1.0,83.00650518992916,81.12115976703353,4.0,80.0,1.0,1.0,0.0,dom-nat-l
3.0,3.0,19.0,1.0,1.0,animal0/animal00_dom_OIP-SkUTfCBpcUdBEhlgGrHzyAHaFj.jpeg-object0/object01_man_applesauce_07s.jpg-word0/word01_l_lake11_2.wav,1.0,85.14500030595809,1.0,0.0,0.8454987939912826,1.0,85.99856112292036,85.1530352080008,4.0,84.0,0.0,1.0,0.0,dom-man-l
3.0,3.0,20.0,1.0,4.0,animal0/animal00_dom_OIP-iRxL5WBH-AU4cnR4ZrNWcQHaFj.jpeg-object1/object10_nat_firewood_09s.jpg-word1/word11_l_lose5.wav,4.0,89.16463128000032,0.0,0.0,1.5183169450610876,1.0,90.68660794000607,89.16827113600448,4.0,88.0,0.0,0.0,0.0,dom-nat-l
3.0,3.0,21.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,93.18402877100743,-1.0,1.0,0.49431088904384524,1.0,93.69464941800106,93.20031455997378,4.0,92.0,1.0,0.0,1.0,st-st-st
3.0,3.0,22.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,97.2155327029759,-1.0,0.0,0.654322357964702,1.0,97.88662402599584,97.2322796259541,4.0,96.0,0.0,0.0,0.0,st-st-st
3.0,3.0,23.0,1.0,8.0,animal1/animal10_dom_00000324_011.jpg-object1/object11_man_arrow_06s.jpg-word1/word10_d_dig16.wav,72.0,101.2582941140281,0.0,0.0,1.3266491809627041,1.0,102.59062183101196,101.2639518409269,4.0,100.0,0.0,0.0,0.0,dom-man-d
3.0,3.0,24.0,1.0,8.0,animal1/animal11_wild_OIP-EJ4J52XdknWRuPvu_3rPqgHaIJ.jpeg-object1/object11_man_doily_11s.jpg-word1/word11_l_lose16_2.wav,64.0,105.27880578394979,0.0,0.0,1.8385724340332672,1.0,107.13467326201499,105.29607917496469,4.0,104.0,1.0,0.0,0.0,wild-man-l
3.0,3.0,25.0,1.0,5.0,animal1/animal11_wild_112_elephant.jpg-object0/object01_man_bagel_24s.jpg-word0/word00_d_door6.wav,61.0,109.31048108602408,0.0,1.0,1.5348927299492061,0.0,110.86273557099048,109.32782249595039,4.0,108.0,0.0,0.0,0.0,wild-man-d
3.0,3.0,26.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,113.34367157402448,-1.0,1.0,0.4949248241027817,1.0,113.85475958092138,113.35981208703015,4.0,112.0,0.0,1.0,1.0,st-st-st
3.0,3.0,27.0,1.0,6.0,animal1/animal11_wild_169bears.jpg-object0/object00_nat_walnut_09n.jpg-word1/word11_l_lose5_2.wav,70.0,117.37309428292792,1.0,0.0,1.696027043974027,0.0,119.07085159397684,117.3747911999235,4.0,116.0,1.0,0.0,1.0,wild-nat-l
3.0,3.0,28.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,121.39063569996506,-1.0,1.0,0.49589046894107014,1.0,121.90284391201567,121.40693127596751,4.0,120.0,1.0,0.0,1.0,st-st-st
3.0,3.0,29.0,1.0,1.0,animal0/animal00_dom_OIP-_uWzl2a2VbiwVROZiitBOAHaFj.jpeg-object0/object01_man_enchilada_10s.jpg-word0/word01_l_lake11.wav,65.0,125.52494094194844,1.0,1.0,1.62805331510026,1.0,127.16692000697367,125.5388444729615,4.0,124.0,1.0,0.0,1.0,dom-man-l
3.0,3.0,30.0,1.0,2.0,animal0/animal01_wild_Ruby_throated_Hummingbird_0007_2736737756.jpg-object0/object01_man_sugar_cube_04s.jpg-word1/word10_d_dig9.wav,2.0,129.55690475995652,1.0,0.0,1.8520760049577802,1.0,131.42284991801716,129.57075306994375,4.0,128.0,0.0,1.0,0.0,wild-man-d
3.0,3.0,31.0,1.0,1.0,animal0/animal01_wild_Black_footed_Albatross_0034_2134386992.jpg-object0/object00_nat_bok_choy_12s.jpg-word0/word00_d_door15_2.wav,9.0,133.5843151329318,1.0,1.0,1.4693884790176526,1.0,135.05497994401958,133.58556008094456,4.0,132.0,1.0,0.0,1.0,wild-nat-d
3.0,3.0,32.0,1.0,1.0,animal0/animal01_wild_Red_headed_Woodpecker_0006_1444142273.jpg-object0/object01_man_donut_13s.jpg-word0/word01_l_lake18.wav,1.0,137.599342915928,1.0,1.0,1.293988187913783,1.0,138.89492174994666,137.60090299195144,4.0,136.0,0.0,0.0,1.0,wild-man-l
3.0,3.0,33.0,1.0,7.0,animal1/animal10_dom_00000357_028.jpg-object1/object11_man_funnel_11s.jpg-word0/word00_d_door13_2.wav,7.0,141.61843242496252,0.0,0.0,1.1177531760185957,1.0,142.75095866399352,141.63318456697743,4.0,140.0,1.0,0.0,0.0,dom-man-d
3.0,3.0,34.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,145.64892421697732,-1.0,0.0,0.5898657790385187,1.0,146.25498260802124,145.66509384894744,4.0,144.0,0.0,1.0,0.0,st-st-st
3.0,3.0,35.0,1.0,2.0,animal0/animal00_dom_OIP-rQMebwObftP3Zx8m2qp-8AHaFj.jpeg-object0/object00_nat_garlic_10n.jpg-word1/word10_d_dig13.wav,66.0,149.67575946601573,1.0,0.0,1.5506334600504488,1.0,151.2310270370217,149.68037330394145,4.0,148.0,1.0,1.0,0.0,dom-nat-d
3.0,3.0,36.0,1.0,3.0,animal0/animal00_dom_OIP-yc6RuEWxenTF6LowQ9ndOwHaFj.jpeg-object1/object11_man_football_helmet_06s.jpg-word0/word00_d_door13.wav,11.0,153.69291485392023,1.0,1.0,1.3438274139771238,1.0,155.0390793789411,153.69521978893317,4.0,152.0,1.0,0.0,1.0,dom-man-d
3.0,3.0,37.0,1.0,3.0,animal0/animal00_dom_922.jpeg-object1/object10_nat_gem_12s.jpg-word0/word00_d_door9.wav,19.0,157.71252732397988,1.0,1.0,1.1197395200142637,1.0,158.84726664994378,157.7275068720337,4.0,156.0,1.0,0.0,1.0,dom-nat-d
3.0,3.0,38.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,161.743414941011,-1.0,0.0,0.527783709927462,1.0,162.2872458959464,161.7594402260147,4.0,160.0,1.0,1.0,0.0,st-st-st
3.0,3.0,39.0,1.0,4.0,animal0/animal01_wild_Ruby_throated_Hummingbird_0023_2567786602.jpg-object1/object10_nat_straw1_03s.jpg-word1/word11_l_lose1.wav,68.0,165.77236049203202,0.0,0.0,1.7127779349684715,1.0,167.48730892094318,165.77449893800076,4.0,164.0,0.0,0.0,0.0,wild-nat-l
3.0,3.0,40.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,169.78970873192884,-1.0,0.0,0.49666387401521206,1.0,170.30332124698907,169.8066365099512,4.0,168.0,0.0,1.0,0.0,st-st-st
3.0,3.0,41.0,1.0,5.0,animal1/animal11_wild_OIP-Sp3JRwGxRcf15gEZWm7M0wHaFJ.jpeg-object0/object01_man_cheesecake_09s.jpg-word0/word01_l_lake10_2.wav,69.0,173.81905141402967,0.0,1.0,1.6177678949898109,1.0,175.43935880903155,173.82156011497136,4.0,172.0,1.0,1.0,1.0,wild-man-l
3.0,3.0,42.0,1.0,3.0,animal0/animal00_dom_OIP-lHh7rXiMcTYkfmueh5l-OgHaFj.jpeg-object1/object11_man_keg_08s.jpg-word0/word01_l_lake15.wav,35.0,177.957700875937,1.0,1.0,1.2770006339997053,1.0,179.24738616193645,177.97036641498562,6.0,176.0,1.0,0.0,1.0,dom-man-l
