run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
4.0,4.0,0.0,0.0,7.0,animal1/animal11_wild_OIP-d6FQ9oA9k0E8bVo_vUCaSAHaHa.jpeg-object1/object10_nat_crystal1_08s.jpg-word0/word01_l_lake2.wav,0.0,0.704888105392456,0.0,0.0,1.4854469299316406,1.0,2.2017691135406494,0.7162520885467529,4.0,0.0,1.0,0.0,0.0,wild-nat-l
4.0,4.0,1.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,4.76314115524292,-1.0,1.0,0.48290109634399414,1.0,5.265412092208862,4.78245210647583,4.0,4.0,1.0,1.0,1.0,st-st-st
4.0,4.0,2.0,0.0,5.0,animal1/animal11_wild_5tigers.jpg-object0/object01_man_breakfast_09s.jpg-word0/word00_d_door15.wav,0.0,8.923289060592651,0.0,1.0,1.032473087310791,1.0,9.964529991149902,8.932005167007446,4.0,8.0,1.0,1.0,1.0,wild-man-d
4.0,4.0,3.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,12.980085134506226,-1.0,0.0,0.4428839683532715,1.0,13.441135168075562,12.998187065124512,4.0,12.0,0.0,1.0,0.0,st-st-st
4.0,4.0,4.0,0.0,5.0,animal1/animal10_dom_00000379_005.jpg-object0/object01_man_enchilada_06s.jpg-word0/word01_l_lake11.wav,0.0,17.417038202285767,0.0,1.0,0.9966349601745605,1.0,18.44431209564209,17.447619199752808,4.0,16.0,1.0,1.0,1.0,dom-man-l
4.0,4.0,5.0,0.0,5.0,animal1/animal11_wild_120bears.jpg-object0/object00_nat_zucchini_12s.jpg-word0/word00_d_door3_2.wav,37.0,21.583738088607788,0.0,0.0,0.8437480926513672,1.0,22.44087314605713,21.59707808494568,4.0,20.0,0.0,0.0,0.0,wild-nat-d
4.0,4.0,6.0,1.0,6.0,animal1/animal10_dom_00000437_000.jpg-object0/object01_man_champagne_09s.jpg-word1/word11_l_lose4.wav,38.0,25.689774990081787,1.0,1.0,1.234654188156128,1.0,26.931133031845093,25.696433067321777,4.0,24.0,0.0,0.0,1.0,dom-man-l
4.0,4.0,7.0,1.0,5.0,animal1/animal10_dom_00000342_024.jpg-object0/object00_nat_basil_09s.jpg-word0/word01_l_lake12_2.wav,45.0,29.767062187194824,0.0,0.0,0.7958400249481201,1.0,30.575127124786377,29.779232025146484,4.0,28.0,1.0,0.0,0.0,dom-nat-l
4.0,4.0,8.0,1.0,2.0,animal0/animal00_dom_OIP-jnX2ApmaPRzV5zneoRQtlwHaFj.jpeg-object0/object01_man_casserole_05s.jpg-word1/word11_l_lose10_2.wav,34.0,33.841530084609985,1.0,1.0,1.0555338859558105,1.0,34.901135206222534,33.84552502632141,6.0,32.0,0.0,0.0,1.0,dom-man-l
4.0,4.0,9.0,1.0,5.0,animal1/animal10_dom_00000091_016.jpg-object0/object01_man_ice_cream_08s.jpg-word0/word01_l_lake14_2.wav,13.0,39.8949511051178,0.0,0.0,0.8895730972290039,1.0,40.80119514465332,39.91155409812927,6.0,38.0,0.0,0.0,0.0,dom-man-l
4.0,4.0,10.0,1.0,5.0,animal1/animal11_wild_73.jpg-object0/object01_man_breakfast_02s.jpg-word0/word00_d_door18_2.wav,37.0,46.00651502609253,0.0,1.0,1.1738660335540771,1.0,47.20132303237915,46.02741098403931,4.0,44.0,0.0,1.0,1.0,wild-man-d
4.0,4.0,11.0,1.0,6.0,animal1/animal11_wild_162_elephant.jpg-object0/object00_nat_ginger_03s.jpg-word1/word11_l_lose13.wav,38.0,50.129374980926514,1.0,1.0,1.4867751598358154,1.0,51.630436182022095,50.1435341835022,4.0,48.0,1.0,0.0,1.0,wild-nat-l
