run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
5.0,5.0,0.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,0.2752733920060564,-1.0,0.0,0.5313350439973874,1.0,0.8142694010020932,0.28241061299922876,4.0,0.0,1.0,1.0,0.0,st-st-st
5.0,5.0,1.0,0.0,7.0,animal1/animal10_dom_00000444_015.jpg-object1/object11_man_teacup_02s.jpg-word0/word00_d_door17_2.wav,0.0,4.616163951999624,0.0,1.0,1.3259341589873657,1.0,5.957121621002443,4.6309023770008935,4.0,4.0,1.0,0.0,1.0,dom-man-d
5.0,5.0,2.0,0.0,4.0,animal0/animal00_dom_OIP-fPaDj2Xxkr6kaiLbe52bUAAAAA.jpeg-object1/object10_nat_gold_08s.jpg-word1/word11_l_lose7_2.wav,52.0,8.981550516997231,0.0,1.0,1.4066343440063065,1.0,10.453053270000964,9.046120355007588,4.0,8.0,0.0,0.0,1.0,dom-nat-l
5.0,5.0,3.0,0.0,2.0,animal0/animal00_dom_OIP-s47XKK2pYmm7S2rwdxzMbgHaFj.jpeg-object0/object01_man_pastry_05s.jpg-word1/word11_l_lose7.wav,26.0,13.130175911996048,1.0,0.0,1.3809610269963741,1.0,14.526189245007117,13.144734532994335,6.0,12.0,0.0,0.0,0.0,dom-man-l
5.0,5.0,4.0,0.0,8.0,animal1/animal10_dom_00000352_020.jpg-object1/object11_man_doily_10s.jpg-word1/word11_l_lose8.wav,16.0,19.24180188200262,0.0,1.0,1.1454429199948208,1.0,20.40515973100264,19.259425630996702,4.0,18.0,1.0,0.0,1.0,dom-man-l
5.0,5.0,5.0,0.0,5.0,animal1/animal10_dom_00000017_007.jpg-object0/object01_man_champagne_14s.jpg-word0/word01_l_lake10_2.wav,61.0,23.350512649005395,0.0,1.0,1.7904001489951042,1.0,25.148907373004477,23.35827070599771,4.0,22.0,0.0,0.0,1.0,dom-man-l
5.0,5.0,6.0,1.0,5.0,animal1/animal11_wild_5bears.jpg-object0/object01_man_milkshake_19s.jpg-word0/word01_l_lake1_2.wav,37.0,27.479708409999148,0.0,1.0,0.9154399639955955,1.0,28.406018806999782,27.490088959006243,4.0,26.0,0.0,0.0,1.0,wild-man-l
5.0,5.0,7.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,31.514360621993546,-1.0,0.0,0.5466172610031208,1.0,32.068910072004655,31.522016849005013,4.0,30.0,0.0,1.0,0.0,st-st-st
5.0,5.0,8.0,1.0,5.0,animal1/animal10_dom_00000094_023.jpg-object0/object00_nat_kale_03s.jpg-word0/word01_l_lake17.wav,0.0,35.624827378997,0.0,1.0,1.1913765930075897,1.0,36.829086291007116,35.63740073199733,4.0,34.0,1.0,0.0,1.0,dom-nat-l
5.0,5.0,9.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,39.66159112799505,-1.0,1.0,0.4629465099860681,1.0,40.13289779299521,39.66965922899544,4.0,38.0,0.0,1.0,1.0,st-st-st
5.0,5.0,10.0,1.0,4.0,animal0/animal01_wild_Cape_May_Warbler_0005_2472005896.jpg-object1/object11_man_football_helmet_11s.jpg-word1/word10_d_dig17.wav,0.0,43.77496559600695,0.0,1.0,1.3159015779965557,1.0,45.10089776699897,43.784764915006235,4.0,42.0,1.0,0.0,1.0,wild-man-d
5.0,5.0,11.0,1.0,4.0,animal0/animal01_wild_Western_Wood_Pewee_0028_16504877.jpg-object1/object10_nat_shell2_08s.jpg-word1/word11_l_lose2_2.wav,28.0,47.90139563000412,0.0,0.0,1.3841252810088918,1.0,49.301030104004894,47.91662239500147,4.0,46.0,1.0,1.0,0.0,wild-nat-l
5.0,5.0,12.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,51.94074685800297,-1.0,1.0,0.44807355300872587,1.0,52.397032723005395,51.94868050899822,4.0,50.0,0.0,1.0,1.0,st-st-st
5.0,5.0,13.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,55.97306163600297,-1.0,1.0,0.38416310799948405,1.0,56.36521510100283,55.9807056790014,4.0,54.0,0.0,0.0,1.0,st-st-st
5.0,5.0,14.0,1.0,6.0,animal1/animal11_wild_62.jpg-object0/object00_nat_walnut_04n.jpg-word1/word10_d_dig17_2.wav,0.0,60.07812324499537,1.0,0.0,1.588137591999839,1.0,61.68505706799624,60.09665596099512,4.0,58.0,1.0,0.0,0.0,wild-nat-d
5.0,5.0,15.0,1.0,2.0,animal0/animal01_wild_Nighthawk_0011_30160821.jpg-object0/object01_man_fast_food_10s.jpg-word1/word10_d_dig6_2.wav,42.0,64.18420196899388,1.0,1.0,0.9949668350018328,1.0,65.19012119200488,64.1946265870065,4.0,62.0,0.0,1.0,1.0,wild-man-d
5.0,5.0,16.0,1.0,1.0,animal0/animal00_dom_OIP-jAn8Cmk-UWS7ctatOeKegQHaFj.jpeg-object0/object00_nat_apple_12s.jpg-word0/word01_l_lake1.wav,9.0,68.29551474499749,1.0,1.0,1.9437026719970163,0.0,70.25420912100526,68.30995117500424,4.0,66.0,0.0,0.0,0.0,dom-nat-l
5.0,5.0,17.0,1.0,2.0,animal0/animal00_dom_OIP-YD_9SCYDEh4fdotRTvNPegHaFo.jpeg-object0/object01_man_spaghetti_05s.jpg-word1/word10_d_dig11_2.wav,2.0,72.3987286400079,1.0,1.0,1.1801967409992358,1.0,73.58909077699354,72.40861836299882,4.0,70.0,0.0,1.0,1.0,dom-man-d
5.0,5.0,18.0,1.0,3.0,animal0/animal01_wild_Philadelphia_Vireo_0013_146577812.jpg-object1/object11_man_toothbrush_08s.jpg-word0/word01_l_lake13_2.wav,11.0,76.49417404200358,1.0,0.0,1.5134475719969487,1.0,78.0209963189991,76.50728106200404,6.0,74.0,1.0,0.0,0.0,wild-man-l
5.0,5.0,19.0,1.0,3.0,animal0/animal00_dom_OIP-nLKMuvVzuNfUyCmGrd14QQHaFj.jpeg-object1/object11_man_inhaler_06s.jpg-word0/word00_d_door2_2.wav,19.0,82.58878134000406,1.0,0.0,1.5274594090005849,1.0,84.1332305399992,82.60548465199827,6.0,80.0,1.0,0.0,0.0,dom-man-d
5.0,5.0,20.0,1.0,3.0,animal0/animal00_dom_OIP-3DbkXNZfduFS_rGJb2GXIwHaFj.jpeg-object1/object11_man_telescope_03n.jpg-word0/word01_l_lake8.wav,19.0,88.7203959269973,1.0,1.0,1.4200295619957615,1.0,90.1569876279973,88.73666796200268,4.0,86.0,0.0,1.0,1.0,dom-man-l
5.0,5.0,21.0,1.0,4.0,animal0/animal00_dom_OIP-Zd6-QWtR4AZaUmTXB45qegHaFj.jpeg-object1/object10_nat_fossil_01b.jpg-word1/word10_d_dig3_2.wav,20.0,92.82459670800017,0.0,1.0,1.169273407998844,1.0,94.00568224600283,92.83596735099854,4.0,90.0,0.0,0.0,1.0,dom-nat-d
5.0,5.0,22.0,1.0,3.0,animal0/animal01_wild_Blue_headed_Vireo_0012_492700644.jpg-object1/object11_man_baseball_09s.jpg-word0/word00_d_door4_2.wav,27.0,96.94116118599777,1.0,0.0,1.3909383209975203,1.0,98.34210541100765,96.95059537100315,4.0,94.0,1.0,0.0,0.0,wild-man-d
5.0,5.0,23.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,100.974732992996,-1.0,1.0,0.4949887749971822,1.0,101.47807968099369,100.98254714699578,4.0,98.0,0.0,0.0,1.0,st-st-st
5.0,5.0,24.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,105.00683997699525,-1.0,0.0,0.4862758570088772,1.0,105.50111465300142,105.01461944299808,4.0,102.0,1.0,1.0,0.0,st-st-st
5.0,5.0,25.0,1.0,6.0,animal1/animal11_wild_170_elephant.jpg-object0/object01_man_sorbet_05s.jpg-word1/word10_d_dig15_2.wav,0.0,109.1276221559965,1.0,1.0,0.8984061699884478,1.0,110.04513732400665,109.14644848900207,6.0,106.0,0.0,1.0,1.0,wild-man-d
