run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
1.0,1.0,0.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,0.2585966790211387,-1.0,1.0,1.3468924649932887,1.0,1.613788946007844,0.2668713229941204,4.0,0.0,1.0,0.0,1.0,st-st-st
1.0,1.0,1.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,4.274835485004587,-1.0,0.0,0.7183185509929899,1.0,5.001651472004596,4.283309695019852,4.0,4.0,1.0,0.0,0.0,st-st-st
1.0,1.0,2.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,8.29134473099839,-1.0,1.0,0.6827311959932558,1.0,8.982664042996475,8.299914602015633,4.0,8.0,0.0,0.0,1.0,st-st-st
1.0,1.0,3.0,0.0,4.0,animal0/animal01_wild_Red_eyed_Vireo_0005_2850972890.jpg-object1/object11_man_french_horn_04s.jpg-word1/word11_l_lose15_2.wav,0.0,12.317710722010816,1.0,,,,,12.333116171997972,4.0,12.0,1.0,0.0,1.0,wild-man-l
1.0,1.0,4.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,16.34254437100026,-1.0,0.0,0.5546446839871351,1.0,16.904330104996916,16.349662913999055,4.0,16.0,1.0,0.0,0.0,st-st-st
1.0,1.0,5.0,0.0,1.0,animal0/animal00_dom_390.jpeg-object0/object00_nat_grape_05s.jpg-word0/word01_l_lake8.wav,0.0,20.35935520500061,1.0,0.0,1.387409003014909,0.0,21.753440672007855,20.366011891019298,4.0,20.0,0.0,0.0,1.0,dom-nat-l
1.0,1.0,6.0,1.0,6.0,animal1/animal10_dom_00000385_028.jpg-object0/object00_nat_basil_05s.jpg-word1/word11_l_lose13_2.wav,6.0,24.376055789005477,1.0,0.0,1.5663219199923333,0.0,25.94892895000521,24.382576122996397,10.0,24.0,1.0,0.0,1.0,dom-nat-l
1.0,1.0,7.0,1.0,8.0,animal1/animal11_wild_OIP-ZyC8rpwzku88sGwbY9JddAHaFj.jpeg-object1/object10_nat_poinsettia_08s.jpg-word1/word11_l_lose16_2.wav,48.0,34.3918230580166,0.0,0.0,1.7444761889928486,0.0,36.14363307101303,34.39913389601861,4.0,34.0,1.0,1.0,1.0,wild-nat-l
1.0,1.0,8.0,1.0,3.0,animal0/animal00_dom_OIP-hj5cCyx7a3mcKtcJboRXAQHaFj.jpeg-object1/object10_nat_tulip_09s.jpg-word0/word00_d_door9.wav,59.0,38.42119399100193,0.0,1.0,1.5876330659957603,0.0,40.01986717002001,38.43220956300502,4.0,38.0,1.0,0.0,0.0,dom-nat-d
1.0,1.0,9.0,1.0,7.0,animal1/animal11_wild_OIP-4yuAjRYyWANlOx1RuLe7cwHaFj.jpeg-object1/object10_nat_branch_09s.jpg-word0/word00_d_door14_2.wav,23.0,42.44001956199645,1.0,,,,,42.44865014401148,4.0,42.0,0.0,0.0,1.0,wild-nat-d
1.0,1.0,10.0,1.0,1.0,animal0/animal01_wild_Red_bellied_Woodpecker_0016_2251148494.jpg-object0/object00_nat_pepper2_04s.jpg-word0/word00_d_door7.wav,49.0,46.46542385799694,1.0,1.0,1.8653326409985311,0.0,48.34740099901683,46.48204999501468,6.0,46.0,1.0,1.0,0.0,wild-nat-d
1.0,1.0,11.0,1.0,8.0,animal1/animal10_dom_00000411_000.jpg-object1/object10_nat_petal_07s.jpg-word1/word10_d_dig18_2.wav,8.0,52.49493626700132,0.0,1.0,1.9625830380246043,0.0,54.46104094400653,52.498424734018045,4.0,52.0,0.0,0.0,0.0,dom-nat-d
1.0,1.0,12.0,1.0,3.0,animal0/animal01_wild_Cape_May_Warbler_0011_3083234917.jpg-object1/object10_nat_crystal2_15s.jpg-word0/word01_l_lake4.wav,59.0,56.50944624200929,0.0,1.0,1.9141730760165956,0.0,58.4292436389951,56.51504855899839,4.0,56.0,1.0,0.0,0.0,wild-nat-l
1.0,1.0,13.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,60.523584551003296,-1.0,0.0,0.6349261910072528,1.0,61.16651434000232,60.53155731401057,4.0,60.0,1.0,1.0,0.0,st-st-st
1.0,1.0,14.0,1.0,3.0,animal0/animal00_dom_492.jpeg-object1/object11_man_eyedropper_01b.jpg-word0/word00_d_door2_2.wav,0.0,64.53997878701193,0.0,,,,,64.54811381502077,4.0,64.0,0.0,1.0,1.0,dom-man-d
1.0,1.0,15.0,1.0,4.0,animal0/animal00_dom_1120.jpeg-object1/object11_man_taxi_17s.jpg-word1/word11_l_lose8_2.wav,20.0,68.5552868170198,1.0,1.0,1.864030108001316,0.0,70.4285535030067,68.5645000860095,4.0,68.0,1.0,1.0,0.0,dom-man-l
1.0,1.0,16.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,72.57325390400365,-1.0,0.0,0.5640756539942231,1.0,73.1451730300032,72.58107496000594,4.0,72.0,1.0,1.0,0.0,st-st-st
1.0,1.0,17.0,1.0,2.0,animal0/animal01_wild_Scarlet_Tanager_0015_485738193.jpg-object0/object01_man_breakfast_03s.jpg-word1/word10_d_dig17_2.wav,0.0,76.59179430501536,0.0,0.0,1.8331442159833387,0.0,78.43087122502038,76.59770869099884,4.0,76.0,0.0,1.0,1.0,wild-man-d
1.0,1.0,18.0,1.0,2.0,animal0/animal01_wild_Yellow_Warbler_0014_166171927.jpg-object0/object01_man_milkshake_13s.jpg-word1/word10_d_dig4_2.wav,10.0,80.60709805099759,0.0,0.0,1.666114865016425,1.0,82.28039336201618,80.61426673701499,6.0,80.0,1.0,0.0,0.0,wild-man-d
1.0,1.0,19.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,86.62305535099586,-1.0,0.0,0.5759874999930616,1.0,87.2065365530143,86.63052291201893,4.0,86.0,1.0,0.0,0.0,st-st-st
