run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
17.0,17.0,0.0,0.0,5.0,face1/face11_sh_099667.png-scene0/scene01_ppl_00138789.jpg-tone0/tone01_three_ix4_1e4064b8.wav,0.0,0.3380318699998952,0.0,0.0,1.0892094499999985,1.0,1.4393024859998604,0.34979971199982174,4.0,0.0,1.0,1.0,0.0,sh-ppl-three
17.0,17.0,1.0,0.0,7.0,face1/face11_sh_013210.png-scene1/scene11_ppl_00107633.jpg-tone0/tone00_four_ix6_15d83b54.wav,39.0,4.427852844999961,1.0,0.0,1.287192215999994,1.0,5.719340889999785,4.431821369999852,4.0,4.0,0.0,0.0,0.0,sh-ppl-four
17.0,17.0,2.0,0.0,2.0,face0/face01_sh_035637.png-scene0/scene01_ppl_00026979.jpg-tone1/tone10_eight_ix4_3a70ab7f.wav,50.0,8.51672775599991,0.0,1.0,1.0171077309998964,0.0,9.54836166899986,8.53099767599997,10.0,8.0,1.0,1.0,0.0,sh-ppl-eight
17.0,17.0,3.0,0.0,6.0,face1/face11_sh_020397.png-scene0/scene01_ppl_00014115.jpg-tone1/tone11_nine_ix3_1ed557b9.wav,14.0,18.622892531999923,1.0,0.0,1.1156093030001557,1.0,19.7432718189998,18.627390148999893,4.0,18.0,0.0,0.0,0.0,sh-ppl-nine
17.0,17.0,4.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,22.64935581099985,-1.0,0.0,0.5166710959999818,1.0,23.176380806999987,22.659231525999985,4.0,22.0,0.0,0.0,0.0,st-st-st
17.0,17.0,5.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,26.680995905999907,-1.0,1.0,0.40375400099992476,1.0,27.095245490999787,26.6911768089999,4.0,26.0,0.0,1.0,1.0,st-st-st
17.0,17.0,6.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,30.713134657999944,-1.0,0.0,0.43658808200007115,1.0,31.16033291099984,30.723280509999995,4.0,30.0,1.0,0.0,0.0,st-st-st
17.0,17.0,7.0,1.0,8.0,face1/face10_lo_058248.png-scene1/scene11_ppl_00129069.jpg-tone1/tone11_nine_ix1_7cbf645a.wav,0.0,34.802442403999976,0.0,1.0,1.1137567069999932,1.0,35.919132008999895,34.80509769599985,4.0,34.0,1.0,0.0,1.0,lo-ppl-nine
17.0,17.0,8.0,1.0,6.0,face1/face11_sh_008624.png-scene0/scene00_no_00021260.jpg-tone1/tone11_nine_ix1_8ea22de7.wav,62.0,38.90855490099989,1.0,0.0,0.9579863600001772,1.0,39.879109683999786,38.920818173999805,6.0,38.0,1.0,0.0,0.0,sh-no-nine
17.0,17.0,9.0,1.0,7.0,face1/face10_lo_099400.png-scene1/scene10_no_00011564.jpg-tone0/tone00_four_ix5_5f1b1051.wav,47.0,45.00804680899978,1.0,0.0,1.9327816620000249,1.0,46.951504689999865,45.01844396499996,4.0,44.0,0.0,0.0,0.0,lo-no-four
