run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
11.0,11.0,0.0,0.0,7.0,animal1/animal11_wild_OIP-zoNeR-sDqoFiOkMJrGWv-gHaG9.jpeg-object1/object10_nat_flower_1164.jpg-word0/word01_l_lake10_2.wav,0.0,0.3479908676818013,1.0,0.0,1.0002374975010753,1.0,1.3505545435473323,0.35003067553043365,4.0,0.0,1.0,0.0,0.0,wild-nat-l
11.0,11.0,1.0,0.0,4.0,animal0/animal01_wild_wild_Chestnut_sided_Warbler_0019_2479640066.jpg-object1/object11_man_dagger_07s.jpg-word1/word10_d_dig11_2.wav,52.0,4.468139834702015,1.0,1.0,1.6552115706726909,0.0,6.126707512885332,4.471197738312185,4.0,4.0,0.0,0.0,0.0,wild-man-d
11.0,11.0,2.0,0.0,1.0,animal0/animal00_dom_dom_OIP-cxmztKqOWeE41Co6bJqzRgHaFj.jpeg-object0/object00_nat_cherry_03s.jpg-word0/word00_d_door10.wav,25.0,8.571377710439265,1.0,1.0,1.534772114828229,1.0,10.110819147899747,8.575752696953714,6.0,8.0,0.0,1.0,1.0,dom-nat-d
11.0,11.0,3.0,0.0,7.0,animal1/animal11_wild_OIP-upfXMlRA-NcKAlcwfabxhgHaH1.jpeg-object1/object10_nat_flower_0093.jpg-word0/word00_d_door12_2.wav,7.0,14.687489304691553,1.0,0.0,1.1552838999778032,0.0,15.854840921238065,14.69923332054168,4.0,14.0,1.0,1.0,1.0,wild-nat-d
11.0,11.0,4.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,18.737293103709817,-1.0,0.0,0.4847136875614524,1.0,19.238715639337897,18.753692457452416,4.0,18.0,1.0,0.0,0.0,st-st-st
11.0,11.0,5.0,0.0,8.0,animal1/animal11_wild_OIP-g7fsz1ST2CbKuPs2z9hEdAHaFj.jpeg-object1/object11_man_french_horn_03s.jpg-word1/word10_d_dig9_2.wav,0.0,22.95597585570067,0.0,1.0,1.024036943912506,0.0,23.982573825865984,22.95825453940779,4.0,22.0,1.0,1.0,0.0,wild-man-d
11.0,11.0,6.0,1.0,6.0,animal1/animal11_wild_OIP-dRGesyRD98NtPJDQnOT4lwHaFj.jpeg-object0/object01_man_smoothie_14s.jpg-word1/word11_l_lose10_2.wav,62.0,27.04475225135684,1.0,0.0,1.752080837264657,0.0,28.79842682182789,27.046076715923846,4.0,26.0,1.0,1.0,1.0,wild-man-l
11.0,11.0,7.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,31.08708347938955,-1.0,1.0,0.5858397874981165,1.0,31.686779974028468,31.100636658258736,4.0,30.0,1.0,0.0,1.0,st-st-st
11.0,11.0,8.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,35.142048061825335,-1.0,1.0,0.4433169886469841,1.0,35.598720567300916,35.15508605539799,4.0,34.0,0.0,1.0,1.0,st-st-st
11.0,11.0,9.0,1.0,3.0,animal0/animal01_wild_wild_26.jpg-object1/object11_man_dart_08s.jpg-word0/word01_l_lake11.wav,0.0,39.41127067990601,0.0,1.0,1.7797264084219933,1.0,41.20677181147039,39.426781051792204,6.0,38.0,0.0,0.0,1.0,wild-man-l
11.0,11.0,10.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,45.466385503299534,-1.0,1.0,0.5150556582957506,1.0,45.998590278439224,45.483234473504126,4.0,44.0,1.0,0.0,1.0,st-st-st
11.0,11.0,11.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,49.52268210053444,-1.0,1.0,0.40431653801351786,1.0,49.94261419493705,49.53803352545947,4.0,48.0,0.0,0.0,1.0,st-st-st
11.0,11.0,12.0,1.0,2.0,animal0/animal00_dom_dom_OIP-lnsC0bRcXroxshW34XHqiAEsDh.jpeg-object0/object00_nat_vegetable_01b.jpg-word1/word10_d_dig6_2.wav,0.0,53.63110007531941,0.0,0.0,1.2840535128489137,0.0,54.926473748870194,53.64212650526315,4.0,52.0,1.0,0.0,1.0,dom-nat-d
11.0,11.0,13.0,1.0,2.0,animal0/animal00_dom_dom_OIP-WaVxBatrIrUTfdqwhVcOeAHaFj.jpeg-object0/object00_nat_papaya_10n.jpg-word1/word11_l_lose11_2.wav,10.0,57.73633335251361,0.0,1.0,1.30759587418288,1.0,59.054618454538286,57.746713396161795,4.0,56.0,0.0,0.0,1.0,dom-nat-l
11.0,11.0,14.0,1.0,1.0,animal0/animal00_dom_dom_OIP-EYFc79uznk8T5Xg1xamBTgHaFj.jpeg-object0/object01_man_tostada_12s.jpg-word0/word00_d_door9.wav,9.0,61.85224117152393,1.0,1.0,1.6343611916527152,1.0,63.50251597631723,61.86787974461913,4.0,60.0,1.0,1.0,1.0,dom-man-d
11.0,11.0,15.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,65.90736295282841,-1.0,1.0,0.3879341892898083,1.0,66.31061626039445,65.92239280883223,4.0,64.0,0.0,1.0,1.0,st-st-st
11.0,11.0,16.0,1.0,8.0,animal1/animal10_dom_00000429_021.jpg-object1/object10_nat_ivy_05s.jpg-word1/word10_d_dig13.wav,0.0,70.2999449679628,0.0,0.0,1.0554948672652245,0.0,71.36669973749667,70.31091383378953,4.0,68.0,1.0,0.0,1.0,dom-nat-d
11.0,11.0,17.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,74.35095935221761,-1.0,0.0,0.4814322264865041,1.0,74.84678418096155,74.3650031099096,4.0,72.0,1.0,1.0,0.0,st-st-st
11.0,11.0,18.0,1.0,5.0,animal1/animal10_dom_00000315_024.jpg-object0/object01_man_bagel_17s.jpg-word0/word01_l_lake16.wav,0.0,78.51199204102159,0.0,1.0,1.0468584708869457,0.0,79.56687900237739,78.51968583185226,4.0,76.0,1.0,1.0,0.0,dom-man-l
11.0,11.0,19.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,82.56018621381372,-1.0,0.0,0.5042842691764235,1.0,83.07863245718181,82.5740651646629,4.0,80.0,0.0,1.0,0.0,st-st-st
11.0,11.0,20.0,1.0,4.0,animal0/animal01_wild_wild_Tennessee_Warbler_0011_59210515.jpg-object1/object11_man_handcuff_11s.jpg-word1/word10_d_dig15_2.wav,0.0,86.6935880864039,1.0,0.0,1.1749821389093995,1.0,87.87058869656175,86.69533144589514,4.0,84.0,0.0,0.0,0.0,wild-man-d
11.0,11.0,21.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,90.73550692666322,-1.0,1.0,0.5202944921329618,1.0,91.27061197534204,90.75003464519978,4.0,88.0,0.0,0.0,1.0,st-st-st
11.0,11.0,22.0,1.0,8.0,animal1/animal11_wild_OIP-OnwflbybLd5ge-GGkEDpuAHaFS.jpeg-object1/object11_man_iron_08s.jpg-word1/word10_d_dig3.wav,0.0,94.88232155237347,0.0,0.0,1.5507771279662848,1.0,96.43865032028407,94.88755454402417,4.0,92.0,0.0,1.0,0.0,wild-man-d
11.0,11.0,23.0,1.0,2.0,animal0/animal01_wild_wild_Green_tailed_Towhee_0005_2423344222.jpg-object0/object00_nat_bean_08s.jpg-word1/word11_l_lose3_2.wav,58.0,99.01894219964743,0.0,0.0,1.8928141901269555,0.0,100.91879211738706,99.0255248947069,4.0,96.0,1.0,0.0,1.0,wild-nat-l
11.0,11.0,24.0,1.0,7.0,animal1/animal10_dom_00000392_021.jpg-object1/object11_man_gift_05s.jpg-word0/word01_l_lake18_2.wav,15.0,103.18831767793745,1.0,1.0,1.2895073369145393,0.0,104.48660125769675,103.1968168830499,4.0,100.0,1.0,0.0,0.0,dom-man-l
11.0,11.0,25.0,1.0,5.0,animal1/animal10_dom_00000417_018.jpg-object0/object01_man_souffle_06s.jpg-word0/word00_d_door6_2.wav,53.0,107.339729744941,0.0,0.0,1.3349043242633343,0.0,108.68653671164066,107.35135828889906,4.0,104.0,1.0,0.0,1.0,dom-man-d
11.0,11.0,26.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,111.39387796726078,-1.0,0.0,0.47215984389185905,1.0,111.87867853045464,111.40618802327663,4.0,108.0,1.0,1.0,0.0,st-st-st
11.0,11.0,27.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,115.44679213222116,-1.0,1.0,0.5299748731777072,1.0,115.99062170181423,115.46034934557974,4.0,112.0,0.0,1.0,1.0,st-st-st
11.0,11.0,28.0,1.0,5.0,animal1/animal11_wild_OIP-ZoYZzBjBgliTblAgXK-udwHaFj.jpeg-object0/object01_man_salad_01b.jpg-word0/word01_l_lake3_2.wav,0.0,119.61443151254207,0.0,0.0,1.3426672304049134,0.0,120.97458379063755,119.63163006771356,4.0,116.0,0.0,0.0,1.0,wild-man-l
11.0,11.0,29.0,1.0,5.0,animal1/animal10_dom_00000300_029.jpg-object0/object01_man_toast_09s.jpg-word0/word00_d_door10_2.wav,37.0,123.78178294375539,0.0,1.0,1.4281461210921407,1.0,125.21464428771287,123.78621154278517,4.0,120.0,0.0,0.0,1.0,dom-man-d
11.0,11.0,30.0,1.0,8.0,animal1/animal10_dom_00000308_013.jpg-object1/object10_nat_flower_0044.jpg-word1/word11_l_lose1.wav,40.0,127.86687943898141,0.0,0.0,1.260274475440383,0.0,129.13459311705083,127.87402573879808,4.0,124.0,0.0,0.0,1.0,dom-nat-l
