run_serial,run_num,trial_num,real_trial,trial_type,stimulus,rep_ttype,stim_onset,category,response,rt,cor,resp_onset,win_flip_time,goal_duration,goal_onset,face_animal_side,squareside,cor_button,irrelevant
3.0,3.0,0.0,0.0,3.0,animal0/animal01_wild_wild_Orange_crowned_Warbler_0010_2280461014.jpg-object1/object11_man_battery_08s.jpg-word0/word00_d_door6_2.wav,0.0,0.37833786697592586,0.0,0.0,1.6062647170037962,1.0,1.989495376998093,0.3826782839605585,4.0,0.0,1.0,1.0,0.0,wild-man-d
3.0,3.0,1.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,4.406323665985838,-1.0,0.0,0.477414246997796,1.0,4.892432961962186,4.414706413983367,4.0,4.0,0.0,1.0,0.0,st-st-st
3.0,3.0,2.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,8.438486892962828,-1.0,0.0,0.373385660990607,1.0,8.820533165999223,8.446742011001334,4.0,8.0,0.0,0.0,0.0,st-st-st
3.0,3.0,3.0,0.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,12.470661248953547,-1.0,1.0,0.4540833840146661,1.0,12.933352620981168,12.478734267991967,4.0,12.0,0.0,0.0,1.0,st-st-st
3.0,3.0,4.0,0.0,3.0,animal0/animal01_wild_wild_Black_footed_Albatross_0002_2293084168.jpg-object1/object10_nat_shell2_04s.jpg-word0/word00_d_door14.wav,0.0,17.06739188794745,0.0,1.0,1.0699616060010158,1.0,18.16418566298671,17.09392927697627,6.0,16.0,0.0,0.0,1.0,wild-nat-d
3.0,3.0,5.0,0.0,4.0,animal0/animal01_wild_wild_Cape_May_Warbler_0007_1356152020.jpg-object1/object11_man_football_helmet_10s.jpg-word1/word10_d_dig17.wav,20.0,23.369246146990918,1.0,0.0,0.8361266430001706,0.0,24.228377116960473,23.391928967961576,6.0,22.0,0.0,1.0,1.0,wild-man-d
3.0,3.0,6.0,1.0,4.0,animal0/animal00_dom_dom_OIP-XMDMNahB5kHyqoP7HlPzlQHaFj.jpeg-object1/object11_man_keg_08s.jpg-word1/word10_d_dig18.wav,28.0,29.77787409198936,1.0,1.0,0.9413490130100399,0.0,30.748372886970174,29.80674727598671,4.0,28.0,1.0,0.0,0.0,dom-man-d
3.0,3.0,7.0,1.0,6.0,animal1/animal10_dom_00000013_022.jpg-object0/object01_man_spaghetti_02s.jpg-word1/word10_d_dig10.wav,30.0,33.899443683971185,1.0,0.0,1.1718737990013324,0.0,35.077390152961016,33.905028437962756,4.0,32.0,1.0,1.0,1.0,dom-man-d
3.0,3.0,8.0,1.0,8.0,animal1/animal11_wild_66_elephant.jpg-object1/object11_man_drill_08s.jpg-word1/word11_l_lose11_2.wav,48.0,38.090092220983934,0.0,1.0,1.2613050140207633,0.0,39.36544658796629,38.1035945849726,4.0,36.0,0.0,1.0,0.0,wild-man-l
3.0,3.0,9.0,1.0,8.0,animal1/animal11_wild_OIP-Sp3JRwGxRcf15gEZWm7M0wHaFJ.jpeg-object1/object11_man_doily_11s.jpg-word1/word10_d_dig7.wav,64.0,42.21043122996343,0.0,,,,,42.21884319599485,4.0,40.0,1.0,1.0,0.0,wild-man-d
3.0,3.0,10.0,1.0,8.0,animal1/animal10_dom_00000455_015.jpg-object1/object11_man_key_15s.jpg-word1/word10_d_dig4_2.wav,64.0,46.30991232994711,0.0,0.0,1.102386363025289,0.0,47.42029784497572,46.31756161595695,6.0,44.0,1.0,0.0,1.0,dom-man-d
3.0,3.0,11.0,1.0,7.0,animal1/animal10_dom_00000441_009.jpg-object1/object10_nat_firewood_09s.jpg-word0/word00_d_door1.wav,63.0,52.415632602002006,1.0,1.0,1.8593502750154585,0.0,54.29213580698706,52.432474180997815,4.0,50.0,0.0,0.0,0.0,dom-nat-d
3.0,3.0,12.0,1.0,3.0,animal0/animal01_wild_wild_41.jpg-object1/object11_man_headphones_01b.jpg-word0/word00_d_door2.wav,51.0,56.532800252956804,0.0,0.0,1.43247378396336,0.0,57.98031136597274,56.54754109994974,4.0,54.0,1.0,0.0,1.0,wild-man-d
3.0,3.0,13.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,60.62522347399499,-1.0,1.0,0.44641780195524916,1.0,61.076303174952045,60.6295815249905,4.0,58.0,1.0,1.0,1.0,st-st-st
3.0,3.0,14.0,1.0,7.0,animal1/animal11_wild_OIP-IgTNiqEQxKqyL0UupedD8AHaFI.jpeg-object1/object10_nat_fungus_07s.jpg-word0/word01_l_lake1.wav,0.0,64.72066912596347,1.0,0.0,1.6199564230046235,1.0,66.34855724999215,64.72821266797837,4.0,62.0,1.0,0.0,0.0,wild-nat-l
3.0,3.0,15.0,1.0,8.0,animal1/animal11_wild_24bears.jpg-object1/object10_nat_sunflower_11s.jpg-word1/word10_d_dig9.wav,56.0,68.83138031099224,0.0,1.0,1.4808818380115554,0.0,70.32485217700014,68.84351558896014,4.0,66.0,1.0,1.0,0.0,wild-nat-d
3.0,3.0,16.0,1.0,2.0,animal0/animal00_dom_dom_OIP-l8KCV9LKsf5v-kgg4cYc5AHaFk.jpeg-object0/object00_nat_macadamia_07s.jpg-word1/word10_d_dig12.wav,58.0,72.94461904797936,0.0,0.0,1.2047193729667924,1.0,74.16415033198427,72.95913659298094,6.0,70.0,1.0,1.0,0.0,dom-nat-d
3.0,3.0,17.0,1.0,5.0,animal1/animal10_dom_00000394_012.jpg-object0/object01_man_candy_08s.jpg-word0/word00_d_door15.wav,13.0,79.04802275198745,0.0,0.0,0.6591121589881368,1.0,79.71626172197284,79.05684159399243,4.0,76.0,1.0,1.0,0.0,dom-man-d
3.0,3.0,18.0,1.0,1.0,animal0/animal00_dom_dom_OIP-P-nyyrAwJyj5euCchBPVUQHaFj.jpeg-object0/object01_man_casserole_09s.jpg-word0/word01_l_lake2_2.wav,33.0,83.14502905297559,1.0,0.0,0.840088716999162,1.0,83.99613442795817,83.15574361098697,4.0,80.0,1.0,0.0,0.0,dom-man-l
3.0,3.0,19.0,1.0,1.0,animal0/animal00_dom_dom_OIP-V8V03nP1aNQlRtyvGfLiDwHaFj.jpeg-object0/object01_man_french_fries_08s.jpg-word0/word00_d_door11_2.wav,1.0,87.2369602349936,1.0,1.0,1.3417973079485819,1.0,88.59617689496372,87.25407539797015,4.0,84.0,0.0,1.0,1.0,dom-man-d
3.0,3.0,20.0,1.0,4.0,animal0/animal00_dom_dom_583.jpeg-object1/object10_nat_shell2_05s.jpg-word1/word11_l_lose15.wav,4.0,91.34997676598141,1.0,0.0,1.2823654029634781,0.0,92.65211660094792,91.36948801396647,4.0,88.0,0.0,1.0,1.0,dom-nat-l
3.0,3.0,21.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,95.39483126194682,-1.0,1.0,0.6265156440204009,1.0,96.02822547894903,95.40139404998627,4.0,92.0,1.0,1.0,1.0,st-st-st
3.0,3.0,22.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,99.42503389599733,-1.0,1.0,0.37958371499553323,1.0,99.81355173996417,99.4333868889953,4.0,96.0,1.0,0.0,1.0,st-st-st
3.0,3.0,23.0,1.0,8.0,animal1/animal10_dom_00000395_003.jpg-object1/object11_man_gong_03s.jpg-word1/word11_l_lose11.wav,0.0,103.75157983397366,0.0,0.0,1.2303686540108174,1.0,104.9962842699606,103.76560957398033,4.0,100.0,0.0,1.0,0.0,dom-man-l
3.0,3.0,24.0,1.0,8.0,animal1/animal10_dom_00000020_005.jpg-object1/object10_nat_sunflower_07s.jpg-word1/word11_l_lose16_2.wav,64.0,107.82539705198724,0.0,0.0,0.9331460139947012,0.0,108.76413233397761,107.83068784099305,4.0,104.0,0.0,0.0,1.0,dom-nat-l
3.0,3.0,25.0,1.0,5.0,animal1/animal10_dom_00000312_013.jpg-object0/object00_nat_macadamia_11s.jpg-word0/word01_l_lake10_2.wav,61.0,111.9318953959737,0.0,0.0,1.5379422080004588,0.0,113.4842300809687,111.9459734269767,4.0,108.0,0.0,0.0,1.0,dom-nat-l
3.0,3.0,26.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,115.97005463595269,-1.0,0.0,0.47387008502846584,1.0,116.45214739098446,115.97795729199424,4.0,112.0,1.0,1.0,0.0,st-st-st
3.0,3.0,27.0,1.0,6.0,animal1/animal10_dom_00000384_006.jpg-object0/object00_nat_corn_06s.jpg-word1/word11_l_lose5.wav,0.0,120.05958151997766,1.0,1.0,0.6713157169870101,0.0,120.74818998895353,120.07659106695792,4.0,116.0,1.0,0.0,0.0,dom-nat-l
3.0,3.0,28.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,124.10098977695452,-1.0,1.0,0.4150957060046494,1.0,124.52431383996736,124.10890370595735,4.0,120.0,0.0,1.0,1.0,st-st-st
3.0,3.0,29.0,1.0,1.0,animal0/animal01_wild_wild_Ruby_throated_Hummingbird_0017_2689969690.jpg-object0/object01_man_sugar_cube_04s.jpg-word0/word00_d_door9_2.wav,0.0,128.21967242000392,1.0,0.0,1.0521257719956338,0.0,129.27630321896868,128.22387430095114,4.0,124.0,0.0,1.0,1.0,wild-man-d
3.0,3.0,30.0,1.0,2.0,animal0/animal01_wild_wild_Orange_crowned_Warbler_0021_2819275151.jpg-object0/object01_man_curry_02s.jpg-word1/word11_l_lose18_2.wav,2.0,132.3410112299607,0.0,0.0,1.4321074159815907,0.0,133.7883078599698,132.35590280295582,4.0,128.0,0.0,0.0,1.0,wild-man-l
3.0,3.0,31.0,1.0,1.0,animal0/animal00_dom_dom_OIP-oYSIK5L_0lcKI4JTBCjFlgHaFj.jpeg-object0/object01_man_enchilada_10s.jpg-word0/word00_d_door17.wav,9.0,136.67691282898886,1.0,1.0,0.8912207679823041,1.0,137.59619809797732,136.7046848969767,4.0,132.0,0.0,1.0,1.0,dom-man-d
3.0,3.0,32.0,1.0,1.0,animal0/animal00_dom_dom_OIP-WZVG4-0q-RZkNAuNXYmx5AHaFj.jpeg-object0/object01_man_salad_13s.jpg-word0/word01_l_lake13.wav,1.0,140.76802591996966,1.0,0.0,1.7774985519936308,1.0,142.5642454509507,140.78641939896625,4.0,136.0,1.0,0.0,0.0,dom-man-l
3.0,3.0,33.0,1.0,7.0,animal1/animal10_dom_00000075_002.jpg-object1/object11_man_hanger_02s.jpg-word0/word01_l_lake3.wav,7.0,144.88512083498063,1.0,0.0,1.749978428997565,1.0,146.65242928097723,144.9020900449832,4.0,140.0,1.0,0.0,0.0,dom-man-l
3.0,3.0,34.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,148.99790568597382,-1.0,0.0,0.5147894960246049,1.0,149.53225840296363,149.01718400296522,4.0,144.0,1.0,0.0,0.0,st-st-st
3.0,3.0,35.0,1.0,2.0,animal0/animal01_wild_wild_Prothonotary_Warbler_0031_2423683469.jpg-object0/object01_man_hamburger_11s.jpg-word1/word11_l_lose2_2.wav,0.0,153.11873976996867,0.0,0.0,0.8474908870412037,0.0,153.98021810298087,153.1324365879991,4.0,148.0,1.0,0.0,1.0,wild-man-l
3.0,3.0,36.0,1.0,3.0,animal0/animal01_wild_wild_Nighthawk_0012_2493780406.jpg-object1/object10_nat_tulip_05s.jpg-word0/word01_l_lake12.wav,11.0,157.2728382719797,0.0,1.0,1.2827593049732968,1.0,158.56414914596826,157.28110892797122,4.0,152.0,0.0,0.0,1.0,wild-nat-l
3.0,3.0,37.0,1.0,3.0,animal0/animal00_dom_dom_OIP-hsnRMeJV5RrgyH3MTnhKigHaFj.jpeg-object1/object11_man_fan_06s.jpg-word0/word00_d_door11.wav,19.0,161.4681360439863,0.0,0.0,1.2530694409506395,1.0,162.73335998796392,161.4797136359848,4.0,156.0,0.0,1.0,0.0,dom-man-d
3.0,3.0,38.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,165.503874351969,-1.0,0.0,0.45176776201697066,1.0,165.96433011000045,165.51223942096112,4.0,160.0,0.0,1.0,0.0,st-st-st
3.0,3.0,39.0,1.0,4.0,animal0/animal00_dom_dom_OIP-vrTpppC8Ih0tDzPTdiJy4wHaFi.jpeg-object1/object11_man_gramophone_15n.jpg-word1/word10_d_dig18_2.wav,0.0,169.59086632798426,1.0,0.0,0.7142695160000585,0.0,170.30827309499728,169.5937005719752,4.0,164.0,1.0,1.0,1.0,dom-man-d
3.0,3.0,40.0,1.0,9.0,stat/stat_1.png-stat/stat_1.png-300,-1.0,173.6178652959643,-1.0,1.0,0.4270788070280105,1.0,174.05338579497766,173.62578967795707,4.0,168.0,1.0,1.0,1.0,st-st-st
